ingestion_year;ingestion_month;ingestion_day;id_sistema_cliente;macroactivo;cod_activo;aba;cod_perfil_riesgo;cod_banca;year;month
2024;3;12;10020203023;FICs;1020;6487910238;1468;PR;2024;3
2024;4;30;10020203023;FICs;1020;6595075761;1468;PR;2024;4
2024;2;16;10020203023;FICs;1020;643017203;1468;PR;2024;2
2024;2;8;10020203023;FICs;1020;6417344524;1468;PR;2024;2
2024;2;15;10020203023;FICs;1020;643017203;1468;PR;2024;2
2024;2;26;10020203023;FICs;1020;6447123051;1468;PR;2024;2
2024;5;10;10020203023;FICs;1020;6617251122;1468;PR;2024;5
2024;4;25;10020203023;FICs;1020;6584055141;1468;PR;2024;4
2024;2;1;10020203023;FICs;1020;6402409362;1468;PR;2024;2
2024;2;12;10020203023;FICs;1020;6421608308;1468;PR;2024;2
2024;2;20;10020203023;FICs;1020;644285195;1468;PR;2024;2
2024;1;31;10020203023;FICs;1020;640028438;1468;PR;2024;1
2024;3;5;10020203023;FICs;1020;6472584645;1468;PR;2024;3
2024;3;27;10020203023;FICs;1020;6511540472;1468;PR;2024;3
2024;4;16;10020203023;FICs;1020;6564329151;1468;PR;2024;4
2024;1;19;10020203023;FICs;1020;63750653;1468;PR;2024;1
2024;2;21;10020203023;FICs;1020;6444987856;1468;PR;2024;2
2024;4;19;10020203023;FICs;1020;6570873877;1468;PR;2024;4
2024;1;29;10020203023;FICs;1020;6391847483;1468;PR;2024;1
2024;2;22;10020203023;FICs;1020;6444987856;1468;PR;2024;2
2024;5;1;10020203023;FICs;1020;6595075761;1468;PR;2024;5
2024;5;15;10020203023;FICs;1020;6628427118;1468;PR;2024;5
2024;3;8;10020203023;FICs;1020;6479105459;1468;PR;2024;3
2024;4;23;10020203023;FICs;1020;6579547319;1468;PR;2024;4
2024;3;18;10020203023;FICs;1020;6496509984;1468;PR;2024;3
2024;1;5;10020203023;FICs;1020;6345630395;1468;PR;2024;1
2024;2;29;10020203023;FICs;1020;6461907236;1468;PR;2024;2
2024;4;10;10020203023;FICs;1020;6542433985;1468;PR;2024;4
2024;3;11;10020203023;FICs;1020;6481465275;1468;PR;2024;3
2024;2;2;10020203023;FICs;1020;6404537963;1468;PR;2024;2
2024;2;5;10020203023;FICs;1020;6406760634;1468;PR;2024;2
2024;1;15;10020203023;FICs;1020;6362475643;1468;PR;2024;1
2024;5;3;10020203023;FICs;1020;660169732;1468;PR;2024;5
2024;1;23;10020203023;FICs;1020;6383407234;1468;PR;2024;1
2024;3;29;10020203023;FICs;1020;652253122;1468;PR;2024;3
2024;2;23;10020203023;FICs;1020;6447123051;1468;PR;2024;2
2024;1;25;10020203023;FICs;1020;6387647519;1468;PR;2024;1
2024;3;28;10020203023;FICs;1020;6520325844;1468;PR;2024;3
2024;3;26;10020203023;FICs;1020;6511540472;1468;PR;2024;3
2024;3;21;10020203023;FICs;1020;6507117063;1468;PR;2024;3
2024;4;29;10020203023;FICs;1020;6588550228;1468;PR;2024;4
2024;1;30;10020203023;FICs;1020;6398124413;1468;PR;2024;1
2024;2;13;10020203023;FICs;1020;6427966544;1468;PR;2024;2
2024;3;21;10020203023;FICs;1008;1566315887;1468;PR;2024;3
2024;5;2;10020203023;FICs;1008;1567973274;1468;PR;2024;5
2024;4;19;10020203023;FICs;1008;1558996477;1468;PR;2024;4
2024;1;3;10020203023;FICs;1008;1527656466;1468;PR;2024;1
2024;1;30;10020203023;FICs;1008;1542651359;1468;PR;2024;1
2024;1;19;10020203023;FICs;1008;1539138936;1468;PR;2024;1
2024;2;2;10020203023;FICs;1008;1544940336;1468;PR;2024;2
2024;1;16;10020203023;FICs;1008;153818592;1468;PR;2024;1
2024;1;4;10020203023;FICs;1008;1528592239;1468;PR;2024;1
2024;2;16;10020203023;FICs;1008;1549784086;1468;PR;2024;2
2024;1;24;10020203023;FICs;1008;1540405355;1468;PR;2024;1
2024;4;26;10020203023;FICs;1008;1563178783;1468;PR;2024;4
2024;4;16;10020203023;FICs;1008;1560712873;1468;PR;2024;4
2024;2;19;10020203023;FICs;1008;1553021558;1468;PR;2024;2
2024;4;24;10020203023;FICs;1008;1563905515;1468;PR;2024;4
2024;4;9;10020203023;FICs;1008;1567433811;1468;PR;2024;4
2024;2;23;10020203023;FICs;1008;1554377316;1468;PR;2024;2
2024;2;7;10020203023;FICs;1008;1545422088;1468;PR;2024;2
2024;5;6;10020203023;FICs;1008;1569939603;1468;PR;2024;5
2024;4;3;10020203023;FICs;1008;1568806355;1468;PR;2024;4
2024;2;5;10020203023;FICs;1008;1545394281;1468;PR;2024;2
2024;5;9;10020203023;FICs;1008;1572710372;1468;PR;2024;5
2024;1;5;10020203023;FICs;1008;1529471216;1468;PR;2024;1
2024;2;12;10020203023;FICs;1008;1548289033;1468;PR;2024;2
2024;4;5;10020203023;FICs;1008;1567281085;1468;PR;2024;4
2024;2;13;10020203023;FICs;1008;1548973771;1468;PR;2024;2
2024;3;7;10020203023;FICs;1008;1560558055;1468;PR;2024;3
2024;3;5;10020203023;FICs;1008;155954362;1468;PR;2024;3
2024;3;15;10020203023;FICs;1008;1563575096;1468;PR;2024;3
2024;2;21;10020203023;FICs;1008;1554132519;1468;PR;2024;2
2024;1;31;10020203023;FICs;1008;154352952;1468;PR;2024;1
2024;5;15;10020203023;FICs;1008;1573490499;1468;PR;2024;5
2024;2;28;10020203023;FICs;1008;1555875958;1468;PR;2024;2
2024;2;26;10020203023;FICs;1008;1554377316;1468;PR;2024;2
2024;3;18;10020203023;FICs;1008;1564886769;1468;PR;2024;3
2024;3;13;10020203023;FICs;1008;1563014596;1468;PR;2024;3
2024;5;1;10020203023;FICs;1008;1566715305;1468;PR;2024;5
2024;3;20;10020203023;FICs;1008;156553550;1468;PR;2024;3
2024;4;17;10020203023;FICs;1008;1560712873;1468;PR;2024;4
2024;3;22;10020203023;FICs;1008;1566738277;1468;PR;2024;3
2024;4;8;10020203023;FICs;1008;1567433811;1468;PR;2024;4
2024;1;2;10020203023;FICs;1008;1526953573;1468;PR;2024;1
2024;1;8;10020203023;FICs;1008;1531227331;1468;PR;2024;1
2024;2;22;10020203023;FICs;1008;1554369374;1468;PR;2024;2
2024;3;4;10020203023;FICs;1008;1559295205;1468;PR;2024;3
2024;3;25;10020203023;FICs;1008;1567411456;1468;PR;2024;3
2024;3;8;10020203023;FICs;1008;1561493197;1468;PR;2024;3
2024;5;14;10020203023;FICs;1008;1573490499;1468;PR;2024;5
2024;1;26;10020203023;FICs;1008;1541085062;1468;PR;2024;1
2024;3;27;10020203023;FICs;1008;1567395542;1468;PR;2024;3
2024;2;20;10020203023;FICs;1008;1553654849;1468;PR;2024;2
2024;1;18;10020203023;FICs;1008;1538771989;1468;PR;2024;1
2024;2;1;10020203023;FICs;1008;154430405;1468;PR;2024;2
2024;3;26;10020203023;FICs;1008;1567816252;1468;PR;2024;3
2024;3;29;10020203023;FICs;1008;1568137733;1468;PR;2024;3
2024;2;14;10020203023;FICs;1008;1549056939;1468;PR;2024;2
2024;1;15;10020203023;FICs;1008;1537434497;1468;PR;2024;1
2024;4;10;10020203023;FICs;1008;1567433811;1468;PR;2024;4
2024;1;23;10020203023;FICs;1008;1540415285;1468;PR;2024;1
2024;5;3;10020203023;FICs;1008;1568350198;1468;PR;2024;5
2024;4;23;10020203023;FICs;1008;1561701369;1468;PR;2024;4
2024;4;2;10020203023;FICs;1008;1568806355;1468;PR;2024;4
2024;3;1;10020203023;FICs;1008;1557349384;1468;PR;2024;3
2024;4;29;10020203023;FICs;1008;1564121501;1468;PR;2024;4
2024;2;8;10020203023;FICs;1008;1546492812;1468;PR;2024;2
2024;4;22;10020203023;FICs;1008;156027839;1468;PR;2024;4
2024;4;12;10020203023;FICs;1008;155998665;1468;PR;2024;4
2024;1;9;10020203023;FICs;1008;1531654163;1468;PR;2024;1
2024;1;29;10020203023;FICs;1008;1541294446;1468;PR;2024;1
2024;1;22;10020203023;FICs;1008;1539138936;1468;PR;2024;1
2024;2;6;10020203023;FICs;1008;1545394281;1468;PR;2024;2
2024;4;18;10020203023;FICs;1008;1558889354;1468;PR;2024;4
2024;3;11;10020203023;FICs;1008;1562883403;1468;PR;2024;3
2024;4;25;10020203023;FICs;1008;1563758376;1468;PR;2024;4
2024;3;28;10020203023;FICs;1008;1567734618;1468;PR;2024;3
2024;3;19;10020203023;FICs;1008;1564614502;1468;PR;2024;3
2024;4;11;10020203023;FICs;1008;1563738837;1468;PR;2024;4
2024;2;29;10020203023;FICs;1008;1556538659;1468;PR;2024;2
2024;2;15;10020203023;FICs;1008;1549784086;1468;PR;2024;2
2024;3;14;10020203023;FICs;1008;1563769956;1468;PR;2024;3
2024;5;10;10020203023;FICs;1008;1572989755;1468;PR;2024;5
2024;3;6;10020203023;FICs;1008;155954362;1468;PR;2024;3
2024;2;9;10020203023;FICs;1008;1547057562;1468;PR;2024;2
2024;4;30;10020203023;FICs;1008;1566715305;1468;PR;2024;4
2024;4;1;10020203023;FICs;1008;1569331828;1468;PR;2024;4
2024;4;4;10020203023;FICs;1008;1568806355;1468;PR;2024;4
2024;1;25;10020203023;FICs;1008;1540599314;1468;PR;2024;1
2024;2;27;10020203023;FICs;1008;1554377316;1468;PR;2024;2
2024;1;17;10020203023;FICs;1008;1538659569;1468;PR;2024;1
2024;3;12;10020203023;FICs;1008;1563044872;1468;PR;2024;3
2024;4;15;10020203023;FICs;1008;1562100717;1468;PR;2024;4
2024;4;12;10032184607;Renta Variable;1011;9357100;1468;PN;2024;4
2024;5;1;10032184607;Renta Variable;1011;9767400;1468;PN;2024;5
2024;5;6;10032184607;Renta Variable;1011;9723600;1468;PN;2024;5
2024;5;3;10032184607;Renta Variable;1011;9767400;1468;PN;2024;5
2024;5;9;10032184607;Renta Variable;1011;9764480;1468;PN;2024;5
2024;5;2;10032184607;Renta Variable;1011;9811200;1468;PN;2024;5
2024;5;10;10032184607;Renta Variable;1011;9577600;1468;PN;2024;5
2024;5;15;10032184607;Renta Variable;1011;9490000;1468;PN;2024;5
2024;5;14;10032184607;Renta Variable;1011;9665200;1468;PN;2024;5
2024;1;3;10032184607;Renta Variable;1011;8247400;1468;PN;2024;1
2024;1;17;10032184607;Renta Variable;1011;8376180;1468;PN;2024;1
2024;1;29;10032184607;Renta Variable;1011;8115880;1468;PN;2024;1
2024;1;31;10032184607;Renta Variable;1011;8115880;1468;PN;2024;1
2024;1;9;10032184607;Renta Variable;1011;8357000;1468;PN;2024;1
2024;3;19;100800000000000;FICs;1019;3180891574;1467;PY;2024;3
2024;1;30;100800000000000;FICs;1019;4251851353;1467;PY;2024;1
2024;3;5;100800000000000;FICs;1019;3167084866;1467;PY;2024;3
2024;2;1;100800000000000;FICs;1019;4253690909;1467;PY;2024;2
2024;4;22;100800000000000;FICs;1019;5212044826;1467;PY;2024;4
2024;3;20;100800000000000;FICs;1019;3181726905;1467;PY;2024;3
2024;4;8;100800000000000;FICs;1019;1090008018;1467;PY;2024;4
2024;4;19;100800000000000;FICs;1019;8107428468;1467;PY;2024;4
2024;4;16;100800000000000;FICs;1019;8103494626;1467;PY;2024;4
2024;1;26;100800000000000;FICs;1019;4247743864;1467;PY;2024;1
2024;3;26;100800000000000;FICs;1019;3186887526;1467;PY;2024;3
2024;3;14;100800000000000;FICs;1019;3176304755;1467;PY;2024;3
2024;4;26;100800000000000;FICs;1019;521812734;1467;PY;2024;4
2024;3;18;100800000000000;FICs;1019;3180112609;1467;PY;2024;3
2024;3;15;100800000000000;FICs;1019;317725664;1467;PY;2024;3
2024;1;22;100800000000000;FICs;1019;4243170835;1467;PY;2024;1
2024;4;4;100800000000000;FICs;1019;3192085528;1467;PY;2024;4
2024;1;18;100800000000000;FICs;1019;4241975768;1467;PY;2024;1
2024;3;11;100800000000000;FICs;1019;3173321164;1467;PY;2024;3
2024;3;21;100800000000000;FICs;1019;3182789878;1467;PY;2024;3
2024;4;29;100800000000000;FICs;1019;7223649716;1467;PY;2024;4
2024;3;29;100800000000000;FICs;1019;3190456975;1467;PY;2024;3
2024;5;1;100800000000000;FICs;1019;7225870623;1467;PY;2024;5
2024;4;18;100800000000000;FICs;1019;810586136;1467;PY;2024;4
2024;4;11;100800000000000;FICs;1019;1090490652;1467;PY;2024;4
2024;2;29;100800000000000;FICs;1019;2313203491;1467;PY;2024;2
2024;1;31;100800000000000;FICs;1019;4253316569;1467;PY;2024;1
2024;2;13;100800000000000;FICs;1019;3002371394;1467;PY;2024;2
2024;2;16;100800000000000;FICs;1019;2303720879;1467;PY;2024;2
2024;4;12;100800000000000;FICs;1019;4898630015;1467;PY;2024;4
2024;1;4;100800000000000;FICs;1019;4224070988;1467;PY;2024;1
2024;4;24;100800000000000;FICs;1019;5215773447;1467;PY;2024;4
2024;2;27;100800000000000;FICs;1019;2309531665;1467;PY;2024;2
2024;3;8;100800000000000;FICs;1019;3170575689;1467;PY;2024;3
2024;1;2;100800000000000;FICs;1019;4220412023;1467;PY;2024;1
2024;1;29;100800000000000;FICs;1019;4251071151;1467;PY;2024;1
2024;3;7;100800000000000;FICs;1019;3169435694;1467;PY;2024;3
2024;2;6;100800000000000;FICs;1019;4258651926;1467;PY;2024;2
2024;5;9;100800000000000;FICs;1019;5341457487;1467;PY;2024;5
2024;4;16;100800000000000;FICs;1019;8103494626;1467;PY;2024;4
2024;4;17;100800000000000;FICs;1019;8103494626;1467;PY;2024;4
2024;4;30;100800000000000;FICs;1019;7225870623;1467;PY;2024;4
2024;2;6;100800000000000;FICs;1019;4258651926;1467;PY;2024;2
2024;4;1;100800000000000;FICs;1019;3191230053;1467;PY;2024;4
2024;3;19;100800000000000;FICs;1019;3180891574;1467;PY;2024;3
2024;3;27;100800000000000;FICs;1019;3187467145;1467;PY;2024;3
2024;1;29;100800000000000;FICs;1019;4251071151;1467;PY;2024;1
2024;4;25;100800000000000;FICs;1019;5217261093;1467;PY;2024;4
2024;2;29;100800000000000;FICs;1019;2313203491;1467;PY;2024;2
2024;2;19;100800000000000;FICs;1019;2306602646;1467;PY;2024;2
2024;4;12;100800000000000;FICs;1019;4898630015;1467;PY;2024;4
2024;5;2;100800000000000;FICs;1019;7229912596;1467;PY;2024;5
2024;1;19;100800000000000;FICs;1019;4243170835;1467;PY;2024;1
2024;4;30;100800000000000;FICs;1019;7225870623;1467;PY;2024;4
2024;1;30;100800000000000;FICs;1019;4251851353;1467;PY;2024;1
2024;2;20;100800000000000;FICs;1019;2307270384;1467;PY;2024;2
2024;2;5;100800000000000;FICs;1019;4258651926;1467;PY;2024;2
2024;5;14;100800000000000;FICs;1019;5348282784;1467;PY;2024;5
2024;3;28;100800000000000;FICs;1019;3187467145;1467;PY;2024;3
2024;2;1;100800000000000;FICs;1019;4253690909;1467;PY;2024;2
2024;5;10;100800000000000;FICs;1019;5343056804;1467;PY;2024;5
2024;1;25;100800000000000;FICs;1019;4246457512;1467;PY;2024;1
2024;4;25;100800000000000;FICs;1019;5217261093;1467;PY;2024;4
2024;3;6;100800000000000;FICs;1019;3167084866;1467;PY;2024;3
2024;4;2;100800000000000;FICs;1019;3192085528;1467;PY;2024;4
2024;2;9;100800000000000;FICs;1019;2998214813;1467;PY;2024;2
2024;2;28;100800000000000;FICs;1019;2312540534;1467;PY;2024;2
2024;2;2;100800000000000;FICs;1019;4254825899;1467;PY;2024;2
2024;5;15;100800000000000;FICs;1019;5350001466;1467;PY;2024;5
2024;1;9;100800000000000;FICs;1019;423026696;1467;PY;2024;1
2024;2;23;100800000000000;FICs;1019;2309531665;1467;PY;2024;2
2024;2;7;100800000000000;FICs;1019;299589937;1467;PY;2024;2
2024;4;11;100800000000000;FICs;1019;1090490652;1467;PY;2024;4
2024;4;18;100800000000000;FICs;1019;810586136;1467;PY;2024;4
2024;2;14;100800000000000;FICs;1019;2302801054;1467;PY;2024;2
2024;1;25;100800000000000;FICs;1019;4246457512;1467;PY;2024;1
2024;3;22;100800000000000;FICs;1019;3183671829;1467;PY;2024;3
2024;1;24;100800000000000;FICs;1019;4245736618;1467;PY;2024;1
2024;4;3;100800000000000;FICs;1019;3192085528;1467;PY;2024;4
2024;1;31;100800000000000;FICs;1019;4253316569;1467;PY;2024;1
2024;1;17;100800000000000;FICs;1019;424098460;1467;PY;2024;1
2024;2;22;100800000000000;FICs;1019;2308878697;1467;PY;2024;2
2024;2;21;100800000000000;FICs;1019;2308245601;1467;PY;2024;2
2024;2;5;100800000000000;FICs;1019;4258651926;1467;PY;2024;2
2024;4;15;100800000000000;FICs;1019;4902325739;1467;PY;2024;4
2023;12;13;100800000000000;FICs;1019;3185731944;1467;PY;2023;12
2023;12;21;100800000000000;FICs;1019;3801340377;1467;PY;2023;12
2023;12;20;100800000000000;FICs;1019;3797206806;1467;PY;2023;12
2023;12;4;100800000000000;FICs;1019;4080040334;1467;PY;2023;12
2023;12;14;100800000000000;FICs;1019;3187157298;1467;PY;2023;12
2023;11;24;100800000000000;FICs;1019;4067837192;1467;PY;2023;11
2023;12;7;100800000000000;FICs;1019;3179864277;1467;PY;2023;12
2023;11;29;100800000000000;FICs;1019;4073761614;1467;PY;2023;11
2023;11;27;100800000000000;FICs;1019;4071613271;1467;PY;2023;11
2023;12;19;100800000000000;FICs;1019;3795114587;1467;PY;2023;12
2023;12;12;100800000000000;FICs;1019;3184659424;1467;PY;2023;12
2023;11;23;100800000000000;FICs;1019;4066803577;1467;PY;2023;11
2023;11;28;100800000000000;FICs;1019;4072746639;1467;PY;2023;11
2023;12;7;100800000000000;FICs;1019;3179864277;1467;PY;2023;12
2023;12;6;100800000000000;FICs;1019;317864997;1467;PY;2023;12
2023;12;8;100800000000000;FICs;1019;3179864277;1467;PY;2023;12
2023;12;11;100800000000000;FICs;1019;3183233082;1467;PY;2023;12
2023;12;18;100800000000000;FICs;1019;3793498034;1467;PY;2023;12
2023;12;15;100800000000000;FICs;1019;3189743911;1467;PY;2023;12
2023;12;21;100800000000000;FICs;1019;3801340377;1467;PY;2023;12
2023;12;5;100800000000000;FICs;1019;3177395175;1467;PY;2023;12
2023;11;27;100800000000000;FICs;1019;4071613271;1467;PY;2023;11
2023;12;18;100800000000000;FICs;1019;3793498034;1467;PY;2023;12
2023;12;13;100800000000000;FICs;1019;3185731944;1467;PY;2023;12
2023;12;5;100800000000000;FICs;1019;3177395175;1467;PY;2023;12
2023;11;24;100800000000000;FICs;1019;4067837192;1467;PY;2023;11
2023;11;28;100800000000000;FICs;1019;4072746639;1467;PY;2023;11
2023;12;1;100800000000000;FICs;1019;4076301109;1467;PY;2023;12
2023;12;15;100800000000000;FICs;1019;3189743911;1467;PY;2023;12
2023;11;30;100800000000000;FICs;1019;4074736011;1467;PY;2023;11
2023;12;20;100800000000000;FICs;1019;3797206806;1467;PY;2023;12
2023;12;11;100800000000000;FICs;1019;3183233082;1467;PY;2023;12
2023;12;12;100800000000000;FICs;1019;3184659424;1467;PY;2023;12
2023;12;19;100800000000000;FICs;1019;3795114587;1467;PY;2023;12
2023;12;8;100800000000000;FICs;1019;3179864277;1467;PY;2023;12
2023;12;1;100800000000000;FICs;1019;4076301109;1467;PY;2023;12
2023;11;23;100800000000000;FICs;1019;4066803577;1467;PY;2023;11
2023;12;4;100800000000000;FICs;1019;4080040334;1467;PY;2023;12
2023;12;14;100800000000000;FICs;1019;3187157298;1467;PY;2023;12
2023;11;30;100800000000000;FICs;1019;4074736011;1467;PY;2023;11
2023;11;29;100800000000000;FICs;1019;4073761614;1467;PY;2023;11
2023;12;6;100800000000000;FICs;1019;317864997;1467;PY;2023;12
2024;3;5;10090100000000000;FICs;1019;1058686742;1467;EG;2024;3
2024;2;15;10090100000000000;FICs;1019;1052904508;1467;EG;2024;2
2024;1;15;10090100000000000;FICs;1019;1044501729;1467;EG;2024;1
2024;4;18;10090100000000000;FICs;1019;1069751397;1467;EG;2024;4
2024;1;4;10090100000000000;FICs;1019;1040991871;1467;EG;2024;1
2024;5;2;10090100000000000;FICs;1019;1073947356;1467;EG;2024;5
2024;3;12;10090100000000000;FICs;1019;1061113790;1467;EG;2024;3
2024;3;29;10090100000000000;FICs;1019;1066499524;1467;EG;2024;3
2024;3;25;10090100000000000;FICs;1019;1065306336;1467;EG;2024;3
2024;3;1;10090100000000000;FICs;1019;1057355540;1467;EG;2024;3
2024;3;26;10090100000000000;FICs;1019;1065306336;1467;EG;2024;3
2024;2;1;10090100000000000;FICs;1019;1048291487;1467;EG;2024;2
2024;5;6;10090100000000000;FICs;1019;1075217938;1467;EG;2024;5
2024;4;8;10090100000000000;FICs;1019;1068269973;1467;EG;2024;4
2024;2;5;10090100000000000;FICs;1019;1049514094;1467;EG;2024;2
2024;2;23;10090100000000000;FICs;1019;1055560300;1467;EG;2024;2
2024;2;9;10090100000000000;FICs;1019;1050741660;1467;EG;2024;2
2024;1;26;10090100000000000;FICs;1019;1046825881;1467;EG;2024;1
2024;1;24;10090100000000000;FICs;1019;1046331210;1467;EG;2024;1
2024;1;30;10090100000000000;FICs;1019;1047838142;1467;EG;2024;1
2024;3;6;10090100000000000;FICs;1019;1058686742;1467;EG;2024;3
2024;2;12;10090100000000000;FICs;1019;1051724199;1467;EG;2024;2
2024;5;10;10090100000000000;FICs;1019;1076598611;1467;EG;2024;5
2024;4;30;10090100000000000;FICs;1019;1073346953;1467;EG;2024;4
2024;4;5;10090100000000000;FICs;1019;1067543571;1467;EG;2024;4
2024;4;10;10090100000000000;FICs;1019;1068269973;1467;EG;2024;4
2024;3;14;10090100000000000;FICs;1019;1061768748;1467;EG;2024;3
2024;3;28;10090100000000000;FICs;1019;1065500089;1467;EG;2024;3
2024;2;8;10090100000000000;FICs;1019;1050355639;1467;EG;2024;2
2024;1;8;10090100000000000;FICs;1019;1042518824;1467;EG;2024;1
2024;4;15;10090100000000000;FICs;1019;1069184122;1467;EG;2024;4
2024;4;29;10090100000000000;FICs;1019;1073017054;1467;EG;2024;4
2024;4;17;10090100000000000;FICs;1019;1069439053;1467;EG;2024;4
2024;2;7;10090100000000000;FICs;1019;1049930199;1467;EG;2024;2
2024;2;13;10090100000000000;FICs;1019;1052198357;1467;EG;2024;2
2024;5;1;10090100000000000;FICs;1019;1073346953;1467;EG;2024;5
2024;2;27;10090100000000000;FICs;1019;1055560300;1467;EG;2024;2
2024;2;28;10090100000000000;FICs;1019;1056935488;1467;EG;2024;2
2024;1;31;10090100000000000;FICs;1019;1048199234;1467;EG;2024;1
2024;3;18;10090100000000000;FICs;1019;1063041630;1467;EG;2024;3
2024;1;29;10090100000000000;FICs;1019;1047645867;1467;EG;2024;1
2024;3;8;10090100000000000;FICs;1019;1059853648;1467;EG;2024;3
2024;3;20;10090100000000000;FICs;1019;1063581253;1467;EG;2024;3
2024;1;9;10090100000000000;FICs;1019;1042518824;1467;EG;2024;1
2024;2;26;10090100000000000;FICs;1019;1055560300;1467;EG;2024;2
2024;1;3;10090100000000000;FICs;1019;1040610223;1467;EG;2024;1
2024;1;18;10090100000000000;FICs;1019;1045404375;1467;EG;2024;1
2024;3;15;10090100000000000;FICs;1019;1062086942;1467;EG;2024;3
2024;4;4;10090100000000000;FICs;1019;1067043913;1467;EG;2024;4
2024;5;3;10090100000000000;FICs;1019;1074302852;1467;EG;2024;5
2024;4;3;10090100000000000;FICs;1019;1067043913;1467;EG;2024;4
2024;1;5;10090100000000000;FICs;1019;1041377653;1467;EG;2024;1
2024;1;25;10090100000000000;FICs;1019;1046508869;1467;EG;2024;1
2024;3;13;10090100000000000;FICs;1019;1061410323;1467;EG;2024;3
2024;2;2;10090100000000000;FICs;1019;1048571197;1467;EG;2024;2
2024;2;16;10090100000000000;FICs;1019;1052904508;1467;EG;2024;2
2024;3;7;10090100000000000;FICs;1019;1059472572;1467;EG;2024;3
2024;3;11;10090100000000000;FICs;1019;1060771399;1467;EG;2024;3
2024;1;22;10090100000000000;FICs;1019;1045698891;1467;EG;2024;1
2024;4;16;10090100000000000;FICs;1019;1069439053;1467;EG;2024;4
2024;4;19;10090100000000000;FICs;1019;1069958213;1467;EG;2024;4
2024;5;15;10090100000000000;FICs;1019;1077997925;1467;EG;2024;5
2024;1;19;10090100000000000;FICs;1019;1045698891;1467;EG;2024;1
2024;4;22;10090100000000000;FICs;1019;1070840004;1467;EG;2024;4
2024;1;16;10090100000000000;FICs;1019;1044789419;1467;EG;2024;1
2024;4;2;10090100000000000;FICs;1019;1067043913;1467;EG;2024;4
2024;4;24;10090100000000000;FICs;1019;1071606068;1467;EG;2024;4
2024;4;12;10090100000000000;FICs;1019;1068378095;1467;EG;2024;4
2024;2;19;10090100000000000;FICs;1019;1054221606;1467;EG;2024;2
2024;1;2;10090100000000000;FICs;1019;1040090145;1467;EG;2024;1
2024;2;6;10090100000000000;FICs;1019;1049514094;1467;EG;2024;2
2024;4;1;10090100000000000;FICs;1019;1066757947;1467;EG;2024;4
2024;2;20;10090100000000000;FICs;1019;1054526792;1467;EG;2024;2
2024;2;21;10090100000000000;FICs;1019;1054972510;1467;EG;2024;2
2024;4;26;10090100000000000;FICs;1019;1072089686;1467;EG;2024;4
2024;3;19;10090100000000000;FICs;1019;1063302021;1467;EG;2024;3
2024;2;14;10090100000000000;FICs;1019;1052484106;1467;EG;2024;2
2024;4;25;10090100000000000;FICs;1019;1071911712;1467;EG;2024;4
2024;3;4;10090100000000000;FICs;1019;1058355698;1467;EG;2024;3
2024;3;21;10090100000000000;FICs;1019;1063936582;1467;EG;2024;3
2024;2;22;10090100000000000;FICs;1019;1055261864;1467;EG;2024;2
2024;1;23;10090100000000000;FICs;1019;1046313202;1467;EG;2024;1
2024;4;11;10090100000000000;FICs;1019;1068742982;1467;EG;2024;4
2024;5;9;10090100000000000;FICs;1019;1076276356;1467;EG;2024;5
2024;3;22;10090100000000000;FICs;1019;1064231399;1467;EG;2024;3
2024;4;9;10090100000000000;FICs;1019;1068269973;1467;EG;2024;4
2024;5;14;10090100000000000;FICs;1019;1077651619;1467;EG;2024;5
2024;3;27;10090100000000000;FICs;1019;1065500089;1467;EG;2024;3
2024;1;17;10090100000000000;FICs;1019;1045160109;1467;EG;2024;1
2024;4;23;10090100000000000;FICs;1019;1071151571;1467;EG;2024;4
2024;5;9;10090100000000000;FICs;1019;1076276356;1467;EG;2024;5
2024;3;27;10090100000000000;FICs;1019;1065500089;1467;EG;2024;3
2023;12;8;10090100000000000;FICs;1019;1028808222;1467;EG;2023;12
2023;12;15;10090100000000000;FICs;1019;1032004664;1467;EG;2023;12
2023;12;11;10090100000000000;FICs;1019;1029898160;1467;EG;2023;12
2023;12;5;10090100000000000;FICs;1019;2840413019;1467;EG;2023;12
2023;11;29;10090100000000000;FICs;1019;2835297024;1467;EG;2023;11
2023;11;30;10090100000000000;FICs;1019;2835975194;1467;EG;2023;11
2023;11;23;10090100000000000;FICs;1019;28304543;1467;EG;2023;11
2023;12;1;10090100000000000;FICs;1019;2837064486;1467;EG;2023;12
2023;11;24;10090100000000000;FICs;1019;2831173686;1467;EG;2023;11
2023;12;12;10090100000000000;FICs;1019;1030359636;1467;EG;2023;12
2023;12;7;10090100000000000;FICs;1019;1028808222;1467;EG;2023;12
2023;12;14;10090100000000000;FICs;1019;1031167795;1467;EG;2023;12
2023;11;28;10090100000000000;FICs;1019;283459061;1467;EG;2023;11
2023;11;27;10090100000000000;FICs;1019;2833801798;1467;EG;2023;11
2023;12;4;10090100000000000;FICs;1019;2839666946;1467;EG;2023;12
2023;12;13;10090100000000000;FICs;1019;1030706638;1467;EG;2023;12
2023;12;21;10090100000000000;FICs;1019;1035248737;1467;EG;2023;12
2023;12;20;10090100000000000;FICs;1019;1034123009;1467;EG;2023;12
2023;12;6;10090100000000000;FICs;1019;1028415347;1467;EG;2023;12
2023;12;18;10090100000000000;FICs;1019;1033112970;1467;EG;2023;12
